CRN,SUBJ,CRSE,TITLE,DAYS,START TIME,END TIME,BLDG,ROOM,INSTRUCTOR,START DATE,END DATE,WEEKS,SEATS LEFT,STATUS
65098,POLI,102,THE AMERICAN POLITICAL SYSTEM,M,6:35 PM,9:45 PM,MIRA,H205,"NESBIT, V",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
67881,POLI,103,COMPARATIVE POLITICS,M,1:15 PM,4:25 PM,MIRA,H206,"KALLAS, G",8/19/2013,12/16/2013,16,11,ADD CODE REQUIRED
58018,POLI,140,CONTEMPORARY INT'L POLITICS,TBA,0:00,0:00,MIRA,WEB,"NESBIT, V",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
54617,PSYC,101,GENERAL PSYCHOLOGY,TBA,0:00,0:00,MIRA,WEB,"CASSAR, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
58036,PSYC,101,GENERAL PSYCHOLOGY,TBA,0:00,0:00,MIRA,WEB,"MCPHERSON, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
63227,PSYC,101,GENERAL PSYCHOLOGY,TBA,0:00,0:00,MIRA,WEB,"MCPHERSON, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
63757,PSYC,101,GENERAL PSYCHOLOGY,TBA,0:00,0:00,MIRA,WEB,"MCPHERSON, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92548,PSYC,101,GENERAL PSYCHOLOGY,MW,9:35 AM,11:00 AM,MIRA,H208,"HARRELL, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
82167,PSYC,101,GENERAL PSYCHOLOGY,TTH,9:35 AM,11:00 AM,MIRA,H208,"HARRELL, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
86085,PSYC,101,GENERAL PSYCHOLOGY,TTH,9:35 AM,11:00 AM,MIRA,H207,"CLOPTON, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
57365,PSYC,101,GENERAL PSYCHOLOGY,F,9:35 AM,12:35 PM,MIRA,H207,"HARRELL, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
86071,PSYC,101,GENERAL PSYCHOLOGY,MW,11:10 AM,12:35 PM,MIRA,L303,"MCPHERSON, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
67447,PSYC,101,GENERAL PSYCHOLOGY,TTH,11:10 AM,12:35 PM,MIRA,H208,"CLOPTON, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
63779,PSYC,101,GENERAL PSYCHOLOGY,TTH,12:45 PM,2:10 PM,MIRA,L303,"MCPHERSON, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
82181,PSYC,101,GENERAL PSYCHOLOGY,TTH,12:45 PM,2:10 PM,MIRA,H207,"SPILKIN, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
53480,PSYC,101,GENERAL PSYCHOLOGY,TTH,5:00 PM,8:10 PM,MCASM,5305,"HANEY, L",10/14/2013,12/16/2013,8,0,CLOSED MAY WAITLIST
82354,PSYC,101,GENERAL PSYCHOLOGY,M,6:35 PM,9:45 PM,MIRA,H102,"SPILKIN, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
82175,PSYC,101,GENERAL PSYCHOLOGY,W,6:35 PM,9:45 PM,MIRA,H207,"CASSAR, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
67555,PSYC,101,GENERAL PSYCHOLOGY,TH,6:35 PM,9:45 PM,MIRA,H207,"SPILKIN, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
59649,PSYC,123,ADOLESCENT PSYCHOLOGY,T,6:35 PM,9:45 PM,MIRA,H207,"MENOU, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
64323,PSYC,133,PSYCHOLOGY OF WOMEN,M,6:35 PM,9:45 PM,MIRA,H207,"MENOU, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92179,PSYC,135,MARRIAGE AND FAMILY RELATIONS,TBA,0:00,0:00,MIRA,WEB,"HANEY, L",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
52925,PSYC,230,PSYCH OF LIFESPAN DEVELOPMENT,TTH,11:10 AM,12:35 PM,MIRA,L303,"MCPHERSON, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
63329,PSYC,245,ABNORMAL PSYCHOLOGY,MW,9:35 AM,11:00 AM,MIRA,H207,"MENOU, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
61251,REAL,101,REAL ESTATE PRINCIPLES,TBA,0:00,0:00,MIRA,WEB,"HUFFMAN, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
62872,REAL,115,REAL ESTATE FINANCE I,TBA,0:00,0:00,MIRA,WEB,"HUFFMAN, D",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
52966,SOCO,101,PRINCIPLES OF SOCIOLOGY,TBA,0:00,0:00,MIRA,WEB,"ESPITIA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
88795,SOCO,101,PRINCIPLES OF SOCIOLOGY,TBA,0:00,0:00,MIRA,WEB,"ESPITIA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
88848,SOCO,101,PRINCIPLES OF SOCIOLOGY,TBA,0:00,0:00,MIRA,WEB,"ESPITIA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92978,SOCO,101,PRINCIPLES OF SOCIOLOGY,MW,9:35 AM,11:00 AM,MIRA,L302,"ANDERSON, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
86563,SOCO,101,PRINCIPLES OF SOCIOLOGY,TTH,9:35 AM,11:00 AM,MIRA,H206,"ORT, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
51464,SOCO,101,PRINCIPLES OF SOCIOLOGY,MW,11:10 AM,12:35 PM,MIRA,L302,"ANDERSON, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
86572,SOCO,101,PRINCIPLES OF SOCIOLOGY,MW,12:45 PM,2:10 PM,MIRA,L302,"ANDERSON, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
59610,SOCO,101,PRINCIPLES OF SOCIOLOGY,TTH,5:00 PM,8:10 PM,MCASM,5305,"HANEY, L",8/19/2013,10/12/2013,8,0,PAST ADD DATE
88856,SOCO,101,PRINCIPLES OF SOCIOLOGY,T,6:35 PM,9:45 PM,MIRA,H208,"ESPITIA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92832,SOCO,110,CONTEMPORARY SOCIAL PROBLEMS,M,6:35 PM,9:45 PM,MIRA,H208,"ORT, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40873,SOCO,223,GLOBALIZATION & SOCIAL CHANGE,MW,11:10 AM,12:35 PM,MIRA,H208,"ESPITIA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
67576,SPAN,101,FIRST COURSE IN SPANISH,MW,11:30 AM,2:00 PM,MIRA,H105,"ARZOLA, E",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
83189,SPAN,101,FIRST COURSE IN SPANISH,TTH,11:30 AM,2:00 PM,MIRA,H105,"KOCH, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92810,SPAN,101,FIRST COURSE IN SPANISH,MW,6:35 PM,9:05 PM,MIRA,I105,"URBINA, Y",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75800,SPAN,101,FIRST COURSE IN SPANISH,TTH,6:35 PM,9:05 PM,MIRA,H107,"MOYA, G",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92804,SPAN,101,HONORS: FIRST COURSE IN SPAN,MW,8:00 AM,10:30 AM,MIRA,H105,"KOCH, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
57971,SPAN,102,SECOND COURSE IN SPANISH,MW,8:00 AM,10:30 AM,MIRA,I105,"NATERS, V",8/19/2013,12/16/2013,16,23,ADD CODE REQUIRED
68260,SPAN,102,SECOND COURSE IN SPANISH,TTH,11:15 AM,1:45 PM,MIRA,I105,"NATERS, V",8/19/2013,12/16/2013,16,12,ADD CODE REQUIRED
92965,SPAN,102,SECOND COURSE IN SPANISH,TTH,6:35 PM,9:05 PM,MIRA,H105,"KOCH, A",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
56912,SPAN,201,THIRD COURSE IN SPANISH,MW,11:30 AM,2:00 PM,MIRA,I105,"NATERS, V",8/19/2013,12/16/2013,16,20,ADD CODE REQUIRED
55404,SPAN,210,CONVERSAT/COMPOSIT SPANISH I,TTH,9:35 AM,11:00 AM,MIRA,I105,"NATERS, V",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
62714,SPAN,211,CONVERSAT/COMPOSIT SPANISH II,TTH,9:35 AM,11:00 AM,MIRA,I105,"NATERS, V",8/19/2013,12/16/2013,16,8,ADD CODE REQUIRED
57302,TAGA,101,FIRST COURSE IN TAGALOG,MW,6:35 PM,9:05 PM,MIRA,H107,"SCIARRATTA, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
89012,WORK,270,OCCUPATIONAL WORK EXPERIENCE,TBA,0:00,0:00,MIRA,M103,"VASALLO-DUSA, L",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
98361,WORK,270,OCCUPATIONAL WORK EXPERIENCE,TBA,0:00,0:00,MIRA,M103,"VASALLO-DUSA, L",9/16/2013,12/14/2013,12,8,OPEN
